LIBGEO,prop_tertiaire
Les Ormes,0.535347200440095
Les Ormes,0.651490859716324
Les Ormes-sur-Voulzie,0.777752027212037
Les Orres,0.838709677419355
Les Paroches,0.579964383056785
Les Pavillons-sous-Bois,0.838715260449695
Les Pechs du Vers,0.812635810063555
Les Peintures,0.758738081727057
Les Pennes-Mirabeau,0.833987466156095
Les Petites-Armoises,0.6
Les Petites-Loges,0.778387205610128
Les Pieux,0.533147219135203
Les Pilles,1
Les Pineaux,0.60874418440356
Les Pins,0.516706126238582
Les Pinthières,0.909090909090909
Les Places,0.666666666666667
Les Plains-et-Grands-Essarts,0.411764705882353
Les Planches-en-Montagne,0.625
Les Planches-près-Arbois,1
Les Plans,0.598006577019053
Les Plans,0.6
Les Plantiers,0.578246415484182
Les Pontets,0.222222222222222
Les Ponts-de-Cé,0.797076497178751
Les Portes du Coglais,0.545454545454545
Les Portes-en-Ré,0.962113303695301
Les Poulières,0.578947368421053
Les Pradeaux,0.742336692385751
Les Préaux,0.782608695652174
Les Premiers Sapins,0.613583421821373
Les Prés,0
Les Pujols,0.693442586019071
Les Rairies,0.557375713915138
Les Repôts,0.4
Les Ressuintes,0.8
Les Riceys,0.423139737519246
Les Rives,0.666666666666666
Les Rivières-Henruel,0.5
Les Roches-de-Condrieu,0.847037533427395
Les Roches-l'Évêque,0.61311513621892
Les Roises,1
Les Rouges-Eaux,0.6
Les Rousses,0.600921049980348
Les Rues-des-Vignes,0.63265306122449
Les Sables-d'Olonne,0.819171861075687
Les Salces,0.25
Les Salelles,0.849895330426467
Les Salelles,1
Les Salles,0.69059798460625
Les Salles-de-Castillon,0.606793373815137
Les Salles-du-Gardon,0.730308227296251
Les Salles-Lavauguyon,0.375
Les Salles-sur-Verdon,0.832723956110372
Les Sauvages,0.649618393631478
Les Septvallons,0.837876873616001
Les Sièges,0.554745136391706
Les Sorinières,0.808606337135225
Les Souhesmes-Rampont,0.652173913043478
Les Ternes,0.680851063829787
Les Terres-de-Chaux,0.500000000000001
Les Thilliers-en-Vexin,0.740740740740741
Les Thons,0.5
Les Thuiles,0.782608695652174
Les Tonils,0.5
Les Touches,0.726343861890916
Les Touches-de-Périgny,0.621564259962371
Les Tourreilles,0.748818102217587
Les Tourrettes,0.671232876712329
Les Trois Lacs,0.663366336633663
Les Trois-Bassins,0.806060606060606
Les Trois-Châteaux,0.58695652173913
Les Trois-Domaines,0.428571428571429
Les Trois-Îlets,0.860253838693411
Les Trois-Moutiers,0.735803132928931
Les Trois-Pierres,0.698102708663517
Les Ulis,0.892618849863247
Les Ulmes,0.741956810931783
Les Vallées de la Vanne,0.71793561520914
Les Vallois,0.625
Les Vans,0.770283853466883
Les Vastres,0.615384615384615
Les Velluire-sur-Vendée,0.584680968196721
Les Ventes,0.776220867273236
Les Ventes-de-Bourse,1
Les Vigneaux,0.807001903461117
Les Villages Vovéens,0.727285459118976
Les Villards-sur-Thônes,0.605400726929994
Les Villedieu,0.75
Les Villettes,0.605042016806723
Les Voivres,0.733333333333333
Les Yveteaux,0.5
Lesbois,0.444444444444444
LesbSufs,0.411764705882353
L'Escale,0.787740963934601
Lescar,0.815314398376113
L'Escarène,0.865890153216591
Leschaux,0.528934590127223
Leschelle,0.499981435483061
Lescheraines,0.660714285714286
Leschères,0.5
Leschères-sur-le-Blaiseron,0.6
Lescherolles,0.750229608359383
Lescheroux,0.729166666666667
Lesches,0.853287801892535
Lesches-en-Diois,0.4
Lescouet Jugon,0
Lescouët-Gouarec,0.583333333333333
Lescousse,0.333333333333333
Lescout,0.678101684685649
Lescun,0.500000000000001
Lescuns,0.4
Lescure,0.467760651367471
Lescure-d'Albigeois,0.83955223880597
Lescure-Jaoul,0.443656251839066
Lescurry,0.5
Lesdain,0.758454782995202
Lesdins,0.645555709783705
Lesges,1
Lesgor,0.637518365425987
Lésignac-Durand,1
Lésigny,0.470588235294118
Lésigny,0.899252245404373
Lesme,0.428571428571428
Lesménils,0.842486730836718
Lesmont,0.630892631866611
Lesneven,0.781253315082514
Lesparre-Médoc,0.720858788584998
Lesparrou,0.66908280250575
Lesperon,0.711258022301759
Lespéron,0.833636377528487
Lespesses,0.8425313063991
Lespielle,0.8
Lespignan,0.779005524861878
Lespinasse,0.83024028571133
Lespinassière,0.666666666666667
Lespinoy,0.8
Lespiteau,1
Lespouey,0.75
Lespourcy,0.727272727272727
Lespugue,0.500000000000001
Lesquerde,1
Lesquielles-Saint-Germain,0.509106909164539
Lesquin,0.880373237344458
Lessac,0.667396232257467
Lessard-en-Bresse,0.674854333797787
Lessard-et-le-Chêne,0.571428571428571
Lessard-le-National,0.69047619047619
Lessay,0.529411764705882
Lesse,0.5
Lesseux,0.875
Lesson,0
Lessy,0.87477085014193
Lestanville,0.666666666666667
Lestards,0.599999999999999
Lestelle-Bétharram,0.774693118001893
Lestelle-de-Saint-Martory,0.576923076923077
Lesterps,0.538461538461538
Lestiac-sur-Garonne,0.771548644378939
Lestiou,0.860543259483485
Lestrade-et-Thouels,0.37037037037037
Lestre,0.334675037971905
L'Estréchure,0.888888888888889
Lestrem,0.739308058132642
L'Étang-Bertrand,0.458773276423382
L'Étang-la-Ville,0.878600447146166
L'Étang-Salé,0.823479128731612
L'Étang-Vergy,0.571428571428571
Létanne,0.666666666666667
Lételon,0.166666666666667
Léthuin,0.857142857142857
Letia,0.742857142857143
Letia,0
L'Étoile,0.647400891627053
L'Étoile,0.756644387329989
Létra,0.733642941158909
L'Étrat,0.781818181818182
Létricourt,0.684210526315789
Letteguives,0.785714285714286
Lettret,0.909090909090909
Leubringhen,0.607553367981551
Leuc,0.953998764603647
Leucamp,0.525173205374531
Leucate,0.912589703505688
Leuchey,0.571428571428571
Leudeville,0.908743758830215
Leudon-en-Brie,0.733333333333333
Leuglay,0.498759669325847
Leugny,0.346498498509228
Leugny,0.588235294117647
Leuhan,0.636595685668435
Leuilly-sous-Coucy,0.702332544125905
Leulinghem,0.767731233013184
Leulinghen-Bernes,0.888888888888889
Leurville,0.4
Leury,0.8
Leutenheim,0.63687885990939
Leuville-sur-Orge,0.81039755351682
Leuvrigny,0.323559047257008
Leuze,0.3
Levainville,0.707871229600341
Leval,0.64216167845897
Leval,0.922621531486903
Levallois-Perret,0.89826222026747
Levaré,0.558785348941795
Levécourt,0.333333333333333
Levens,0.862682628468932
Levergies,0.529283804931941
Levernois,0.693716682004159
Lèves,0.773743016759777
Levesville-la-Chenard,0.846153846153846
Levet,0.722772277227723
Levie,0.829120708207413
Levie,0
Levier,0.561643835616438
Lévignac,0.735106295042355
Lévignac-de-Guyenne,0.6
Lévignacq,0.462955132070818
Lévignen,0.812509797650463
Lévigny,0.8
Levis,0.910015023781118
Lévis-Saint-Nom,0.774526889000453
Levoncourt,0.583333333333334
Levoncourt,0.800000000000001
Levroux,0.661843619172623
Lewarde,0.756086315545377
Lexy,0.783182218203061
Ley,0.75
Leychert,0.6
Leyme,0.697674418604651
Leymen,0.647389715726926
Leyment,0.570415805763922
Leynes,0.806037867830557
Leynhac,0.546302176878356
Leyr,0.753693932729859
Leyrat,0.6
Leyrieu,0.651148744239731
Leyritz-Moncassin,0.666666666666667
Leyssard,0.5
Leyvaux,0.5
Leyviller,0.717948717948718
Lez,0
Lézan,0.712375556992578
Lézardrieux,0.746958361145558
Lezat,0
Lézat-sur-Lèze,0.771428571428571
Lezay,0.668611917032478
Lezennes,0.899409201839819
Lezéville,0.7
Lezey,0.666666666666667
Lez-Fontaine,0.571428571428572
Lézignan,0.764705882352941
Lézignan-Corbières,0.803036255091293
Lézignan-la-Cèbe,0.757538555885046
Lézigneux,0.72
Lézinnes,0.840689760016524
Lezoux,0.731770833333333
L'Habit,0.657964049067023
L'Haÿ-les-Roses,0.890978979785372
Lhéraule,0.636363636363636
L'Herbergement,0.693488533525423
Lherm,0.6139517134074
Lherm,0.761176932216439
L'Herm,0.9
L'Hermenault,0.679564976008287
L'Hermitage,0.822466324952083
Lhéry,1
Lhez,0.25
L'Hôme-Chamondot,0.47058112074784
Lhommaizé,0.681552787961888
Lhomme,0.591542387039065
L'Honor-de-Cos,0.811926081362155
L'Hôpital,0.635723609841867
L'Hôpital-d'Orion,0.75
L'Hôpital-du-Grosbois,0.73469387755102
L'Hôpital-le-Grand,0.646683242462554
L'Hôpital-le-Mercier,0.703638534381994
L'Hôpital-Saint-Blaise,0.75
L'Hôpital-Saint-Lieffroy,0.615384615384614
L'Hôpital-sous-Rochefort,0.75
Lhor,0.5
L'Horme,0.791656019003197
L'Hosmes,1
Lhospitalet,0.891802572421096
L'Hospitalet,0
L'Hospitalet-du-Larzac,0.712228873046432
L'Hospitalet-près-l'Andorre,0.8
L'Hôtellerie,0.7
L'Houmeau,0.883483138961232
Lhoumois,0.5
Lhuis,0.743631543659851
L'Huisserie,0.794438657796731
Lhuître,0.632620784556605
Lhuys,0.625
Liac,0.777777777777778
Liancourt,0.833338604386569
Liancourt-Fosse,0.571428571428571
Liancourt-Saint-Pierre,0.713683734369841
Liart,0.758201494469828
Lias,0.782119962264446
Lias-d'Armagnac,0.727272727272728
Liausson,0.833333333333333
Libaros,0.333333333333334
Libercourt,0.791694052562256
Libermont,0.615384615384615
Libourne,0.766613620948148
Licey-sur-Vingeanne,0.333333333333333
Lichans-Sunhar,1
Lichères,0.8
Lichères-près-Aigremont,0.75
Lichères-sur-Yonne,1
Lichos,0.444444444444444
Lichtenberg,0.657894736842105
Licourt,0.492085317087179
Licq-Athérey,0.571428571428571
Licques,0.623545725598054
Licy-Clignon,0.75
Lidrezing,0.5
Liebenswiller,0.666666666666667
Liebsdorf,0.709076513486994
Liebvillers,0.636363636363636
Liederschiedt,0.8
Lieffrans,0.4
Liéhon,0.875
Liencourt,0.807692307692308
Lieoux,1
Lièpvre,0.565217391304348
Liéramont,0.647058823529412
Liercourt,0.684672639222264
Lières,0.44749062518962
Liergues,0
Liernais,0.666666666666667
Liernolles,0.375
Lierval,0.5
Lierville,0.636363636363638
Lies,0.666666666666667
Liesle,0.633333333333333
Liesse-Notre-Dame,0.797101449275362
Liessies,0.72927081800309
Liesville-sur-Douve,0.533333333333333
Liettres,0.590150886657237
Lieuche,1
Lieucourt,0.5
Lieudieu,0.820795957208228
Lieurac,0.875
Lieuran-Cabrières,0.539063925645124
Lieuran-lès-Béziers,0.648936170212766
Lieurey,0.675992896910087
Lieuron,0.735490726408487
Lieury,0
Lieusaint,0.772032851341697
Lieusaint,0.881029862666429
Lieu-Saint-Amand,0.78494623655914
Lieutadès,0.111111111111111
Lieuvillers,0.741039572288257
Liévans,0.571428571428572
Liévin,0.777352247160983
Lievremont,0
Liez,0.684532985103895
Liez,0.742218215005434
Liézey,0.578974498672688
Liffol-le-Grand,0.634528821889185
Liffol-le-Petit,0.645160318873134
Liffré,0.805970149253731
Ligardes,0.705882352941176
Ligescourt,0.375
Liginiac,0.667194117858819
Liglet,0.431957100543782
Lignac,0.669023525387657
Lignairolles,0
Lignan-de-Bazas,0.736690188466153
Lignan-de-Bordeaux,0.771245342744698
Lignan-sur-Orb,0.754575887156084
Lignareix,0.545454545454545
Ligné,0.666666666666666
Ligné,0.703517587939699
Lignères,0.5
Lignereuil,0.5
Lignerolles,0.5
Lignerolles,0.583604275425765
Lignerolles,0.705951466511584
Lignerolles,0
Lignerolles,0
Lignéville,0.65
Ligneyrac,0.53779598518135
Lignières,0.545454545454545
Lignières,0.722205903678259
Lignières,0.762335438801641
Lignières,0.785714285714286
Lignières-Ambleville,0.601476755049043
Lignières-Châtelain,0.782608695652174
Lignières-de-Touraine,0.653465346534653
Lignières-en-Vimeu,0.6
Lignieres-La-Carelle,0
Lignières-Orgères,0.59486432288063
Lignières-sur-Aire,0
Lignol,0.511867621885515
Lignol-le-Château,0.5
Lignon,0.666666666666667
Lignorelles,0.5
Lignou,0.6
Ligny-en-Barrois,0.662663039460835
Ligny-en-Brionnais,0.738968010143971
Ligny-en-Cambrésis,0.660812063236909
Ligny-le-Châtel,0.63013698630137
Ligny-le-Ribault,0.70920233114541
Ligny-lès-Aire,0.634304725577581
Ligny-Saint-Flochel,0.666666666666667
Ligny-sur-Canche,0.75
Ligny-Thilloy,0.610656304331694
Ligré,0.78956787743876
Ligron,0.616934601589625
Ligsdorf,0.739686709201986
Ligueil,0.735413171864943
Ligueux,0.714285714285715
Ligueux,0
Ligugé,0.813996705077923
Lihons,0.702531454198095
Lihus,0.756756756756757
L'Île-Bouchard,0.822557361757294
L'Île-d'Elle,0.628938951583465
L'Île-d'Olonne,0.735449735449735
L'Île-d'Yeu,0.717391304347826
L'Île-Rousse,0.768691588785047
L'Île-Saint-Denis,0.90505674754797
Lilhac,0.625
Lilignod,0
Lille,0.908703089825208
Lillebonne,0.716517876534819
Lillemer,0.687108769864647
Lillers,0.759777556752818
Lilly,0.5
Limalonges,0.604941309451637
Limans,0.65
Limanton,0.600341531318477
Limas,0.777360171113676
Limay,0.784759491225298
Limbrassac,0.7
Limé,1
Limeil-Brévannes,0.865066248763206
Limendous,0.693101610687179
Limeray,0.5875
Limersheim,0.635215447825793
Limerzel,0.539547075562635
Limésy,0.702970297029703
Limetz-Villez,0.715658278991296
Limeuil,0.571428571428571
Limeux,0.6
Limeux,0.833333333333333
Limeyrat,0.659558090745938
Limey-Remenauville,0.637791504802528
Limoges,0.855931402561349
Limoges-Fourches,0.846231640069394
Limogne-en-Quercy,0.814902534567309
Limoise,0.400000000000001
Limon,0.75
Limonest,0.790421933681812
Limons,0.681865228018953
Limont-Fontaine,0.676470588235294
Limony,0.645782314477636
Limours,0.814402678857652
Limousis,0.571428571428571
Limoux,0.826357982438157
Limouziniere,0
Limpiville,0.702466499322003
Linac,0.642857142857143
Linard-Malval,0.714285714285714
Linards,0.672131147540984
Linars,0.748153695650912
Linas,0.830741649410363
Linay,0.333333333333334
Linazay,0.5
Lincel,0
Lincheux Hallivillers,0
Lindebeuf,0.63338454616903
Lindre-Basse,0.749469181517376
Lindre-Haute,0.5
Lindry,0.736348488942788
Linexert,1
Lingé,0.6
Lingeard,0.333333333333333
Lingèvres,0.628571428571429
Linghem,0.666666666666667
Lingolsheim,0.813011344789187
Lingreville,0.69811320754717
Linguizzetta,0.589965241575508
Linguizzetta,0
Linières-Bouton,0
Liniers,0.680935289344975
Liniez,0.499964918293497
Linsdorf,0.723205456902739
Linselles,0.79086203984233
Linthal,0.764018697603002
Linthelles,0.600000000000001
Linthes,0.5
Lintot,0.531659134733049
Lintot-les-Bois,0.499999999999999
Linxe,0.617021276595745
Liny-devant-Dun,0.545454545454545
Linzeux,0.6
Liocourt,0.832185456797181
Liomer,0.699707922103334
Lion-devant-Dun,0.909090909090909
Lion-en-Beauce,0.75
Lion-en-Sullias,0.346153846153846
Lion-sur-Mer,0.79822355845613
Liorac-sur-Louyre,0.74991521685884
Liouc,0.73059143962652
Liourdres,0.66673389464109
Liouville,0
Lioux,0.667053128056762
Lioux-les-Monges,0.25
Liposthey,0.587311139775444
Lipsheim,0.802195295947455
Lirac,0.64581119685089
Lire,0
Lirey,0.636363636363636
Lironcourt,0.25
Lironville,0.727272727272727
Liry,0.555555555555555
Lisbourg,0.592427615367862
Lisieux,0.779315351089348
Lisle,0.615384615384616
Lisle,0.667075473107829
L'Isle-Adam,0.843977195563409
L'Isle-Arné,0.545454545454546
L'Isle-Bouzon,0.677577907573653
L'Isle-d'Abeau,0.804740053491304
L'Isle-de-Noé,0.766147961808738
L'Isle-d'Espagnac,0.790809114544218
Lisle-en-Barrois,0
L'Isle-en-Dodon,0.769230769230769
L'Isle-en-Rigault,0.785714285714286
L'Isle-Jourdain,0.585331474520969
L'Isle-Jourdain,0.773809167091115
L'Isle-sur-la-Sorgue,0.789438945921212
L'Isle-sur-le-Doubs,0.69128700914556
L'Isle-sur-Serein,0.848484848484849
Lisle-sur-Tarn,0.735599997542555
Lislet,0.769230769230769
Lison,0.551422234287507
Lisores,0.571428571428571
Lisors,0.714285714285714
Lissac,0.730607475329196
Lissac,0.809408466476899
Lissac-et-Mouret,0.540326866600935
Lissac-sur-Couze,0.775433740723463
Lissay-Lochy,0.823529411764706
Lisse,0
Lisse-en-Champagne,0.545454545454545
Lisses,0.87865707106402
Lisseuil,0.5
Lissey,0.6
Lissieu,0.785640901529506
Lissy,0.671656144504995
Listrac-de-Durèze,0.888888888888889
Listrac-Médoc,0.709017846441575
Lit-et-Mixe,0.698630136986301
Litteau,0.714541287273366
Littenheim,0.636363636363636
Litz,0.789286327936437
Livarot-Pays-d'Auge,0.623732488950591
Liverdun,0.848314606741573
Liverdy-en-Brie,0.803077443500916
Livernon,0.538461538461538
Livers-Cazelles,0.923076923076923
Livet,0.6875
Livet-en-Saosnois,0.666666666666667
Livet-et-Gavet,0.684931506849315
Livet-sur-Authou,0.588235294117647
Livilliers,0.720384290265527
Livinhac-le-Haut,0.555381433068773
Livré-la-Touche,0.441860465116279
Livré-sur-Changeon,0.666847784681148
Livron,0.723791824948097
Livron-sur-Drôme,0.690208667736758
Livry,0.849456341117343
Livry,0
Livry-Gargan,0.853871999595273
Livry-Louvercy,0.745362587983301
Livry-sur-Seine,0.861118298420469
Lixhausen,0.689564854064483
Lixheim,0.750214902805986
Lixieres,0
Lixing-lès-Rouhling,0.688524590163934
Lixing-lès-Saint-Avold,0.534381674655379
Lixy,0.606513252427065
Lizac,0.75
Lizant,0.853639807969063
Lizeray,0.333333333333333
Lizières,0.647058823529412
Lizine,0.5
Lizines,0.833333333333333
Lizio,0.42064496006986
Lizos,0.888888888888889
Lizy,0
Lizy-sur-Ourcq,0.831979937359346
Llauro,0.726515477414467
Llo,0.909090909090909
Llupia,0.821428571428571
Lobsann,0.660766027530873
Locarn,0.449313366029944
Loc-Brévalaire,0.714285714285714
Loc-Eguiner,0.625115637314272
Loc-Eguiner-Saint-Thegonnec,0
Loc-Envel,0.5
Loche,0
Loches,0.822878228782288
Loches-sur-Ource,0.391304347826087
Loché-sur-Indrois,0.58631067431985
Locheur,0
Lochieu,0
Lochwiller,0.783344720106393
Locmalo,0.649466474577119
Locmaria,0.6875
Locmaria-Berrien,0
Locmaria-Grand-Champ,0.785895164157845
Locmaria-Plouzané,0.810527471684121
Locmariaquer,0.68306121042663
Locmélar,0.624630280632576
Locminé,0.677896948672611
Locmiquélic,0.791335945026401
Locoal-Mendon,0.664759522362157
Locon,0.805194805194805
Loconville,0.84
Locqueltas,0.767437137979889
Locquénolé,0.759259259259259
Locquignol,0.590909090909091
Locquirec,0.826439441463888
Locronan,0.822062713772712
Loctudy,0.7968173471376
Locunolé,0.581115085110572
Loddes,0.75
Lodes,0.593093536996742
Lodève,0.823947343265733
Lods,0.613962784998094
Loex,0
Loffre,0.8473723944059
Loge-Fougereuse,0.359161197043311
Logelheim,0.722222222222222
Lognes,0.903878975565534
Logny Les Chaumont,0
Logny-Bogny,0.416666666666667
Logny-lès-Aubenton,0.75
Logonna-Daoulas,0.822658227411905
Logrian-Florian,0.747084956900207
Logron,0.733562127033858
Loguivy-Plougras,0.731246995583715
Lohéac,0.837000380307146
Lohitzun-Oyhercq,0.266666666666666
Lohr,0.399871367025223
Lohuec,0.304525717839492
Loigny-la-Bataille,0.9375
Loir en Vallée,0.580542284840973
Loiré,0.56140350877193
Loire-Authion,0.775402962257046
Loireauxence,0.637842502847629
Loire-les-Marais,0.612942099587053
Loiré-sur-Nie,0.5625
Loire-sur-Rhône,0.77662339664174
Loiron-Ruillé,0.685172506203975
Loisail,0.75
Loisey,0.773864950223781
Loisia,0.444444444444444
Loisieux,0.818181818181818
Loisin,0.827526119009111
Loison,0.625
Loison-sous-Lens,0.792535543091227
Loison-sur-Créquoise,0.497990788761177
Loisy,0.600081929403004
Loisy,0.832052796092094
Loisy-en-Brie,0.615384615384615
Loisy-sur-Marne,0.697133803106907
Loivre,0.747586224385154
Loix,0.596759443952838
Loize,0
Lolif,0.687919033931581
Lolme,0.833333333333333
Lombard,0.5
Lombard,0.571428571428572
Lombers,0.691049506906181
Lombez,0.765965856427433
Lombia,0.818181818181818
Lombray,0
Lombrès,0.666666666666667
Lombreuil,0.834898253427672
Lombron,0.6447663929831
Lomme,0
Lommerange,0.680060985981844
Lommoye,0.842105263157895
Lomné,1
Lomont,0.529411764705882
Lomont-sur-Crête,0.133333333333333
Lompnas,0.777777777777778
Lompnieu,0
Lompret,0.877862595419847
Lonçon,0.733333333333333
Londigny,0.749932940765647
Londinières,0.646788926151791
Long,0.762981161054274
Longages,0.723044054650062
Longaulnay,0.681761393039237
Longavesnes,0
Longchamp,0.5
Longchamp,0.766367676479195
Longchamp,0.851457525825943
Longchamps,0.690409689423732
Longchamps,0
Longchamp-sous-Châtenois,0.2
Longchamps-sur-Aire,0.555555555555556
Longchamp-sur-Aujon,0.576923076923077
Longchaumois,0.552113936271736
Longcochon,0
Longeault-Pluvault,0.730777323888264
Longeau-Percey,0.695871265283771
Longeaux,0.555555555555556
Longechaux,0.333333333333333
Longechenal,0.628565147803533
Longecourt-en-Plaine,0.779587145640145
Longecourt-lès-Culêtre,0.333333333333333
Longefoy,0
Longemaison,0.416666666666667
Longepierre,0.636363636363637
Longeron,0
Longes,0.702978277931119
Longessaigne,0.666795624020021
Longevelle,0.8
Longevelle-lès-Russey,0.5
Longevelle-sur-Doubs,0.647739989687012
Longèves,0.667945639524155
Longèves,0.745338372127002
Longeville,0.9
Longeville-en-Barrois,0.82258064516129
Longeville-lès-Metz,0.841645823121719
Longeville-lès-Saint-Avold,0.739759034077441
Longevilles-Mont-d'Or,0.708435590642271
Longeville-Sur-La-Laines,0
Longeville-sur-Mer,0.74928230893466
Longeville-sur-Mogne,0.875
Longfossé,0.741935483870968
Longjumeau,0.85387775644067
Longlaville,0.762237762237762
Longmesnil,0.666666666666667
Longnes,0.729415534051242
Longnes,0.761061946902655
Longny les Villages,0.612485294486583
Longperrier,0.893088066667623
Longpont,0.857220443115473
Longpont-sur-Orge,0.806658783678026
Longpré-les-Corps-Saints,0.744444444444444
Longpré-le-Sec,0.8
Longraye,0
Longré,0.666666666666667
Longroy,0.414251481888442
Longsols,0.624999999999999
Longueau,0.87741969878264
Longuefuye,0
Longueil,0.773204193887919
Longueil-Annel,0.760680073716955
Longueil-Sainte-Marie,0.738867841753565
Longué-Jumelles,0.643564201041014
Longuenée-en-Anjou,0.754608813016549
Longuenesse,0.76966162094276
Longuenoë,0
Longuerue,0.76
Longuesse,0.834714351862366
Longues-sur-Mer,0.666666666666667
Longueval,0.665284631312642
Longueville,0.666666666666667
Longueville,0.711516091555279
Longueville,0.75
Longueville,0.795901094151545
Longueville,0.842696629213483
Longueville-sur-Aube,0.555555555555556
Longueville-sur-Scie,0.701401991252513
Longuevillette,0.25
Longuyon,0.744429894788891
Longvic,0.832256855251027
Longvillers,0.615456815617734
Longvillers,0
Longvilliers,0.789473684210526
Longvilliers,0.861357816597878
Longwé,0.75
Longwy,0.793307183015022
Longwy-sur-le-Doubs,0.631715373190519
Lonlay-l'Abbaye,0.450070431755228
Lonlay-le-Tesson,0.466666666666667
Lonnes,0.615384615384615
Lonny,0.625
Lonrai,0.795860955905581
Lons,0.832719925142033
Lons-le-Saunier,0.791334165099439
Lonzac,0.497697352536814
Looberghe,0.657953830715243
Loon-Plage,0.676074395107424
Loos,0.882816027000779
Loos-en-Gohelle,0.792138647204904
Looze,0.789754732540667
Lopérec,0.590436599941512
Loperhet,0.791953923813201
Lopigna,0.9375
Lopigna,0
Loqueffret,0.5
Lor,0.6
Loray,0.511888369571345
L'Orbrie,0.742198303604877
Lorcières,0
Lorcy,0.648648648648649
Lordat,0.666666666666666
Lore,0
L'Orée-d'Écouves,0.730279765836591
Lorentzen,0.64021412529927
Loreto-di-Casinca,0.645833333333333
Loreto-Di-Casinca,0
Loreto-di-Tallano,0.818181818181818
Loreto-Di-Tallano,0
Lorette,0.7568777625015
Loretz-d'Argenton,0.561240685818681
Loreux,0.658687591941437
Lorey,1
Lorges,0.849812364669857
Lorgies,0.80520242758262
Lorgues,0.773805001227507
Lorient,0.780484379908064
Loriges,0.80952380952381
Lorignac,0.477661852143007
Lorigné,0.5625
Loriol-du-Comtat,0.720496894409938
Loriol-sur-Drôme,0.718660368319575
Lorlanges,0.676470588235294
Lorleau,0.428571428571429
Lormaison,0.692216955581193
Lormaye,0.673252407541935
Lormes,0.716524019031558
Lormont,0.786512708211635
Lornay,0.565217391304348
Loromontzey,0.8
Lorp-Sentaraille,0.700095938447368
Lorquin,0.806217233257779
Lorrez-le-Bocage-Préaux,0.741505558878617
Lorris,0.671140939597315
Lorry-lès-Metz,0.834294963292548
Lorry-Mardigny,0.744055524235249
Lortet,0.708988645978633
Los Masos,0.701825681887021
Loscouët-sur-Meu,0.650008173914854
Losne,0.734329367398546
Losse,0.414591201955477
Lostanges,0.428571428571428
Lostroff,0.833333333333333
Lothey,0.647297593775562
Lottinghen,0.53948337662178
Louailles,0.585153270436641
Louannec,0.881318067478003
Louans,0.611071463903517
Louan-Villegruis-Fontaine,0.733333333333333
Louargat,0.648225589302628
Louâtre,0.923076923076923
Loubajac,0.88
Loubaresse,0
Loubaut,0
Loubédat,0.428571428571429
Loubejac,0.689751881763233
Loubens,0.456500385641535
Loubens,0.67682783959998
Loubens-Lauragais,0.82836344241221
Loubers,1
Loubersan,0.75
Loubès-Bernac,0.603747636057935
Loubeyrat,0.729203419543006
Loubieng,0.794117647058823
Loubières,0.692304275876805
Loubigné,0.857142857142857
Loubillé,0.690722029803881
Loublande,0
Loubressac,0.643854798165734
Louce,0
Loucelles,0.8125
Louchats,0.739400322706699
Louches,0.791044776119403
Louchy-Montfand,0.633840138196735
Loucrup,0.625
Loudéac,0.642467119951136
Loudenvielle,0.883403293656781
Loudervielle,0.8
Loudes,0.655737704918033
Loudet,0.692307692307692
Loudrefing,0.411575750931762
Lou-Du-Lac,0
Loudun,0.776160239482819
Loué,0.652749910504008
Louer,0.851461902718406
Louerre,0
Louesme,0.5
Louesme,0
Louestault,0
Loueuse,0.499999999999999
Louey,0.841988585605872
Lougé-sur-Maire,0.666666666666667
Lougratte,0.70091075284764
Lougres,0.628200300086907
Louhans,0.725465830604245
Louhossoa,0.658061680983779
Louignac,0.727489893408344
Louin,0.68771456878791
Louisfert,0.650793650793651
Louit,0.705882352941176
Loulans-Verchamp,0.645161290322581
Loulay,0.817317637282235
Loulle,0.307692307692307
Loupeigne,0.666666666666667
Loupershouse,0.665603683556461
Loupes,0.815070048775344
Loupfougères,0.482625678915752
Loupia,0.760979028647107
Loupiac,0.67741935483871
Loupiac,0.742803898270434
Loupiac,0.750474925660287
Loupiac,0
Loupiac,0
Loupiac-de-la-Réole,0.615252806310167
Loupian,0.767605633802817
Louplande,0.736811057965635
Loupmont,1
Louppy Sur Chee,0
Louppy-le-Château,0.5
Louppy-sur-Loison,0.571428571428571
Lourches,0.732457896444926
Lourde,0.666666666666666
Lourdes,0.836216137671081
Lourdios-Ichère,0.4
Lourdoueix-Saint-Michel,0.285396839452744
Lourdoueix-Saint-Pierre,0.588235294117647
Lourenties,0.636363636363636
Loures-Barousse,0.875815320081582
Louresse-Rochemenier,0.608893624595017
Lourmais,0.738314081046104
Lourmarin,0.77864113604118
Lournand,0.651263092927546
Lourouer-Saint-Laurent,0.704351800057875
Louroux-Bourbonnais,0.748467108226797
Louroux-de-Beaune,0.7
Louroux-de-Bouble,0.658310126444533
Louroux-Hodement,0
Lourquen,1
Lourties-Monbrun,0.75
Loury,0.786682898752919
Louslitges,0.5
Loussous-Débat,0.75
Loutehel,0.434527654065809
Loutremange,0
Loutzviller,0.615384615384615
Louvagny,0.5
Louvaines,0
Louvatange,0.5
Louveciennes,0.864119929915403
Louvemont,0.75
Louvemont-Côte-du-Poivre,0
Louvencourt,0.66216511331836
Louvenne,0
Louvergny,0
Louverné,0.697323080297008
