CODGEO,salaire_moyen,REG,DEP,ent_total,pop_totale,age_moyen,densite_commune,IDF,ratio_homme,ratio_femme,ratio_solo,ratio_e2p,ratio_ase,ratio_e1p,ratio_ac,ratio_ace,ratio_str,ratio_ETI_GE,ratio_PME,ratio_TPE,ratio_enfant,ratio_jeune_actif,ratio_actif,ratio_senior_actif,ratio_senior
08142,12.2,44,8,135,2090,37.94976076555024,1,0,0.48277511961722486,0.5172248803827751,0.1382775119617225,0.22631578947368422,0.045933014354066985,0.06315789473684211,0.2535885167464115,0.2569377990430622,0.015789473684210527,0.0,0.1111111111111111,0.3111111111111111,0.3009569377990431,0.10717703349282297,0.37272727272727274,0.06220095693779904,0.1569377990430622
08174,12.9,44,8,85,2390,41.48326359832636,2,0,0.48786610878661085,0.5121338912133891,0.09748953974895397,0.22468619246861923,0.030543933054393305,0.04184100418410042,0.32468619246861924,0.25564853556485356,0.02510460251046025,0.0,0.03529411764705882,0.18823529411764706,0.2686192468619247,0.09288702928870293,0.34853556485355647,0.08200836820083682,0.20794979079497908
08185,11.1,44,8,155,3380,41.23372781065089,1,0,0.493491124260355,0.506508875739645,0.16153846153846155,0.21863905325443786,0.05029585798816568,0.0772189349112426,0.24171597633136094,0.22396449704142013,0.026627218934911243,0.0,0.05161290322580645,0.3096774193548387,0.27662721893491127,0.10088757396449705,0.3245562130177515,0.06863905325443787,0.22928994082840237
08190,13.9,44,8,440,6486,37.48304039469627,2,0,0.5060129509713228,0.4939870490286771,0.18408880666049954,0.21970397779833487,0.04579093432007401,0.07184705519580635,0.22124576009867405,0.23172987974098058,0.02559358618563059,0.0,0.0659090909090909,0.3068181818181818,0.28754239901325934,0.1597286463151403,0.3234659266111625,0.07076780758556891,0.15849522047486894
08222,12.4,44,8,86,1922,39.1207075962539,1,0,0.5202913631633714,0.4797086368366285,0.1149843912591051,0.25078043704474506,0.026014568158168574,0.036420395421436005,0.2721123829344433,0.28407908428720086,0.015608740894901144,0.0,0.09302325581395349,0.313953488372093,0.2715920915712799,0.1222684703433923,0.3709677419354839,0.07596253902185224,0.15920915712799166
08302,12.1,44,8,129,2258,41.46589902568645,1,0,0.5203720106288751,0.4796279893711249,0.15987599645704162,0.20903454384410983,0.04428697962798937,0.070859167404783,0.24047829937998227,0.23117803365810452,0.04428697962798937,0.0,0.05426356589147287,0.32558139534883723,0.27767936226749335,0.06864481842338352,0.3640389725420726,0.06908768821966342,0.22054915854738708
08311,12.7,44,8,112,2137,41.045858680393074,1,0,0.5133364529714554,0.4866635470285447,0.18296677585400092,0.18109499298081422,0.03696771174543753,0.052877866167524566,0.2924660739354235,0.21197941038839493,0.0416471689284043,0.008928571428571428,0.0625,0.3125,0.26017781937295276,0.11745437529246608,0.33270940570893776,0.07533926064576509,0.21431913897987834
08327,12.3,44,8,60,2175,38.811494252873565,1,0,0.4482758620689655,0.5517241379310345,0.12413793103448276,0.2160919540229885,0.04367816091954023,0.07816091954022988,0.25287356321839083,0.2482758620689655,0.0367816091954023,0.0,0.03333333333333333,0.15,0.30344827586206896,0.10114942528735632,0.3650574712643678,0.059770114942528735,0.17057471264367816
08328,11.9,44,8,254,5889,39.28256070640177,2,0,0.49583970113771436,0.5041602988622856,0.1456953642384106,0.23756155544235014,0.03498047206656478,0.05501782985226694,0.2475802343352012,0.2469010018678893,0.03226354219731703,0.0,0.051181102362204724,0.33070866141732286,0.2862964849719817,0.10680930548480218,0.3360502632025811,0.06690439803022584,0.20393954831040922
08362,11.9,44,8,541,7459,38.971712025740715,2,0,0.45756803861107387,0.5424319613889261,0.213567502346159,0.17817401796487464,0.05349242525807749,0.08660678375117307,0.2280466550475935,0.1988202171872905,0.04129239844483175,0.0,0.10905730129390019,0.3512014787430684,0.29655449792197347,0.11864861241453278,0.32175894892076684,0.08513205523528623,0.1779058855074407
08363,12.0,44,8,292,6415,40.87373343725643,2,0,0.48230709275136396,0.517692907248636,0.1568199532346064,0.22431800467653937,0.04583008573655495,0.07310989867498051,0.24380358534684335,0.23351519875292284,0.02260327357755261,0.003424657534246575,0.0684931506849315,0.2910958904109589,0.281215900233827,0.09929851909586905,0.32174590802805925,0.07388932190179268,0.22385035074045206
08367,11.9,44,8,115,2294,38.751089799476894,1,0,0.4969485614646905,0.5030514385353095,0.15780296425457715,0.21272885789014823,0.045335658238884045,0.06495204882301657,0.23103748910200522,0.24673060156931126,0.04141238012205754,0.0,0.05217391304347826,0.33043478260869563,0.28465562336530076,0.0954664341761116,0.3936355710549259,0.05841325196163906,0.16782911944202267
08409,11.8,44,8,1089,17352,38.21490318118949,2,0,0.4693407100046104,0.5306592899953896,0.2196288612263716,0.1678769017980636,0.07307514983863532,0.11358921161825726,0.20994698017519595,0.1862033195020747,0.029679575841401566,0.0,0.046831955922865015,0.3186409550045914,0.31177962194559705,0.1229253112033195,0.3185799907791609,0.06765790686952512,0.17905716920239742
08480,12.8,44,8,183,3500,40.35142857142857,2,0,0.4662857142857143,0.5337142857142857,0.12342857142857143,0.2317142857142857,0.03857142857142857,0.055714285714285716,0.2774285714285714,0.2602857142857143,0.012857142857142857,0.01092896174863388,0.09289617486338798,0.3989071038251366,0.2817142857142857,0.09628571428571428,0.34914285714285714,0.08114285714285714,0.19171428571428573
08487,15.0,44,8,63,2019,37.56067360079247,1,0,0.4596334819217434,0.5403665180782565,0.13273897969291729,0.24120851906884597,0.03566121842496285,0.06141654284299158,0.24170381376919267,0.2456661713719663,0.041604754829123326,0.0,0.031746031746031744,0.3968253968253968,0.3184744923229321,0.11490837048043585,0.32491332342743934,0.0633977216443784,0.17830609212481427
